summary,optROT,optTT,actualROT,actualTT,optPcost,optFuelCost,optCrewCost,optMaintCost,optAOCost,optEnvCost,optOtherCost,actualPcost,actualFuelCost,actualCrewCost,actualMaintCost,actualAOCost,actualEnvCost,actualOtherCost,savings,totalOptCost,totalActualCost
count,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991,8991
mean,2.600360546657534,127.03254049426683,3.643384225003349,148.57178827206695,213.8619113970015,23.290715541449448,35.13051618209052,25.96978685410179,17.111542937402017,77.77974062455468,5.855090351445122,253.18679171310626,27.347997732479385,41.250311746706046,30.4937678164073,20.092402769613273,91.32910349824216,6.875057031623426,0.28943907074096176,398.9993038880453,470.57543230817805
stddev,1.990921946534325,59.77308423222308,2.772359760593213,60.320173196672904,119.02464288501838,10.753536469405896,16.220080756250315,11.990488207255058,7.900555940313804,35.911617910517286,2.703348787798268,127.56667737125362,10.838044543767223,16.347548384652903,12.0847170288088,7.962643493631673,36.19383406196215,2.724593408210709,0.6615539285336448,186.1470678443445,191.78951851042888
min,0.8298030749406959,3.2753518481481656,0.8298030749406959,4.767709965968521,5.531151231989081,0.7911429141350395,1.1933192390721024,0.8821460557815615,0.5812477474447141,2.6420352156577906,0.19888668662508457,9.31696526498727,2.0482510179180005,3.0894763796283793,2.2838560826679184,1.5048372033614246,6.840169106188293,0.514913109947458,-3.9991912449469353,15.227663671691817,29.477843350610748
max,29.33998123473714,298.287370830836,22.21391027862287,396.2898938285342,1005.705778416781,54.15877603898134,81.69030937042837,60.388521233206035,39.79011378928614,180.86415358766428,13.615061609746592,1005.705778416781,71.40259371584818,107.69999614282924,79.61585106007472,52.45903871163638,238.45017596198352,17.9500126043702,5.058795952051509,1388.7232458120945,1388.7232458120945
